k,a,ref,res,ratio
1,0,2500,21308349.83,0.8223643126602731
1,0,5000,22282321.59,1.0457084555007985
1,0,7500,23006899.69,1.032518070304002
1,0,10000,22853439.93,0.9933298374805927
