k,a,ref,res,ratio
2,0.1,2500,23093384.07,0.9531237789568654
2,0.1,5000,23604048.45,1.0221130163709262
2,0.1,7500,23991296.46,1.0164059996241874
2,0.1,10000,23377792.06,0.9744280430604123
