k,a,ref,res,ratio
4,0,2500,21188092.54,0.8521018132115331
4,0,5000,21006921.89,0.9914494119912882
4,0,7500,21077007.82,1.0033363255391246
4,0,10000,20951133.74,0.9940278961285691
