ref,a,k,res,ratio
7500,1,1,24823850.95,0.9649122221575246
7500,1,2,27421943.29,1.1046611319586577
7500,1,3,28422702.53,1.036494832967033
7500,1,4,26962020.74,0.9486086240934246
7500,1,5,25749600.48,0.9550322925832747
