ref,a,k,res,ratio
10000,0.1,1,25403186.69,0.9652406635919202
10000,0.1,2,28076800.95,1.1052471995984847
10000,0.1,3,29412277.82,1.0475651365117506
10000,0.1,4,27152302.62,0.9231621837033226
10000,0.1,5,25768591.75,0.9490389124868998
