ref,a,k,res,ratio
7500,0.3,1,25119236.25,0.9748005049596861
7500,0.3,2,27654276.6,1.1009202797716433
7500,0.3,3,28731170.52,1.0389413158614316
7500,0.3,4,26933840.23,0.937443192968805
7500,0.3,5,25721070.54,0.9549722698418189
