ref,a,k,res,ratio
2500,0.1,1,25403186.69,0.9652406635919202
2500,0.1,2,28076800.95,1.1052471995984847
2500,0.1,3,29412277.82,1.0475651365117506
2500,0.1,4,27152302.62,0.9231621837033226
2500,0.1,5,25768591.75,0.9490389124868998
