ref,a,k,res,ratio
10000,1,1,24470411.43,0.9408697052001872
10000,1,2,26208829.75,1.0710416465604968
10000,1,3,27568413.27,1.051875018189242
10000,1,4,27052188.42,0.9812747710597565
10000,1,5,26053716.06,0.9630908840165471
