ref,a,k,res,ratio
5000,0,1,23496730.19,0.9018571529638449
5000,0,2,23334713.36,0.9931047073916287
5000,0,3,21911519.22,0.9390095726464068
5000,0,4,22167659.31,1.0116897458103318
5000,0,5,23730531.32,1.0705023470518142
