ref,a,k,res,ratio
2500,0.01,1,25131437.34,1.0590339087275016
2500,0.01,2,28150789.02,1.1201424191999676
2500,0.01,3,31023467.46,1.1020461074096033
2500,0.01,4,29987642.91,0.9666115803678123
2500,0.01,5,27278316.53,0.9096519060157103
