ref,k,a,res,ratio
5000,5,0,23094738.22,0.8814734461421599
5000,5,0.01,27309650.3,1.1825052979535353
5000,5,0.1,25988938.54,0.9516393748915928
5000,5,0.3,25863738.22,0.9951825535387949
5000,5,0.5,25894211.91,1.0011782399644162
5000,5,1,25999412.69,1.0040627141063665
