ref,k,a,res,ratio
5000,3,0,20757150.54,0.9170619414500891
5000,3,0.01,29081772.29,1.401048387347679
5000,3,0.1,26612060.49,0.9150769844639342
5000,3,0.3,25950068.76,0.9751243715138573
5000,3,0.5,25758128.53,0.9926034789435371
5000,3,1,25605057.39,0.9940573656264771
