ref,k,a,res,ratio
7500,1,0,20256942.45,0.7791307708189619
7500,1,0.01,21350866.51,1.054002427202433
7500,1,0.1,21108697.53,0.9886576509723117
7500,1,0.3,20998889.11,0.9947979537892406
7500,1,0.5,20950663.02,0.9977033980346592
7500,1,1,20889071.89,0.9970601822987081
