ref,a,k,res,ratio
7500,0.01,1,21350866.51,0.92449051842944
7500,0.01,2,23771219.63,1.1133608848552534
7500,0.01,3,29081772.29,1.223402616384812
7500,0.01,4,28777823.0,0.9895484605625458
7500,0.01,5,27309650.3,0.9489824960004792
