k,a,ref,res,ratio
1,0.5,2500,23289320.38,0.9930391573379302
1,0.5,5000,23335625.25,1.0019882447939428
1,0.5,7500,23399137.06,1.0027216673785073
1,0.5,10000,23340443.42,0.9974916322832976
