k,a,ref,res,ratio
3,1,2500,26961937.98,0.9462012394514441
3,1,5000,27785242.58,1.03053580942923
3,1,7500,28019432.05,1.0084285558899015
3,1,10000,28159993.08,1.0050165552873866
