k,a,ref,res,ratio
3,0,2500,22466716.45,0.8394888276170103
3,0,5000,22396703.23,0.9968836914750843
3,0,7500,22409693.66,1.0005800152757571
3,0,10000,22377093.03,0.9985452442815768
