k,a,ref,res,ratio
2,0,2500,21546399.08,0.9290850658449893
2,0,5000,22212725.33,1.0309251790763732
2,0,7500,22575741.56,1.0163427145749522
2,0,10000,22721757.47,1.0064678234206363
