k,a,ref,res,ratio
4,1,2500,26193450.39,0.9751502203638541
4,1,5000,26586632.69,1.0150107104694428
4,1,7500,26733656.99,1.0055300083208845
4,1,10000,26874031.92,1.0052508689721167
