k,a,ref,res,ratio
4,0,2500,23953090.51,0.8506071163423738
4,0,5000,23556341.78,0.9834364283876286
4,0,7500,23477129.44,0.9966373242186843
4,0,10000,23320512.89,0.9933289736123719
