k,a,ref,res,ratio
3,0.01,2500,32227939.74,1.440220125857876
3,0.01,5000,33204466.2,1.0303006170384506
3,0.01,7500,33466650.33,1.0078960501403873
3,0.01,10000,33477155.94,1.0003139128026381
