k,a,ref,res,ratio
5,0.3,2500,25341069.64,0.979899544212122
5,0.3,5000,25574587.72,1.009215004864333
5,0.3,7500,25686281.16,1.004367360335301
5,0.3,10000,25775444.81,1.0034712557043426
