k,a,ref,res,ratio
3,0.5,2500,27220194.73,0.9438336710755435
3,0.5,5000,28092209.15,1.0320355687624427
3,0.5,7500,28357670.84,1.009449655190254
3,0.5,10000,28494929.89,1.0048402794000413
