k,a,ref,res,ratio
5,0.01,2500,25793313.94,1.0459301803805707
5,0.01,5000,26147149.72,1.0137181201618017
5,0.01,7500,26367155.26,1.0084141308844734
5,0.01,10000,26546305.45,1.00679444514334
