k,a,ref,res,ratio
4,0.01,2500,28407867.29,1.218149335908538
4,0.01,5000,28752452.81,1.0121299327570887
4,0.01,7500,29058549.63,1.010645937653484
4,0.01,10000,29333394.99,1.0094583302848759
