k,a,ref,res,ratio
5,0.5,2500,17736759.08,1.3108633507047958
5,0.5,5000,17256688.87,0.9729336003361897
5,0.5,7500,14755501.52,0.8550598339668621
5,0.5,10000,13925074.52,0.943720855650049
