k,a,ref,res,ratio
2,0.01,2500,15161523.36,1.174584430902282
2,0.01,5000,15333183.05,1.011322060846002
2,0.01,7500,14478717.63,0.9442734481670458
2,0.01,10000,14038625.06,0.9696041748139265
