k,a,ref,res,ratio
4,0.01,2500,15635107.5,1.4415856043268462
4,0.01,5000,15502479.48,0.991517294012849
4,0.01,7500,13337747.53,0.860362211555077
4,0.01,10000,12802365.73,0.9598596540535957
