k,a,ref,res,ratio
3,1,2500,14952872.46,1.1578783562858392
3,1,5000,14899276.91,0.9964157020570213
3,1,7500,13419022.88,0.9006492705020811
3,1,10000,13019782.51,0.9702481787556203
