k,a,ref,res,ratio
4,1,2500,16436224.71,1.2765912351806443
4,1,5000,16046050.63,0.976261332095161
4,1,7500,13927165.32,0.8679497305063657
4,1,10000,13266332.97,0.9525508360950511
