k,a,ref,res,ratio
5,0.3,2500,17229047.52,1.3219130072894212
5,0.3,5000,16788969.69,0.974457216541475
5,0.3,7500,14303138.62,0.8519366515099116
5,0.3,10000,13530593.46,0.9459877177642848
