k,a,ref,res,ratio
1,0.1,2500,16479952.5,1.0118050266600187
1,0.1,5000,16738396.36,1.015682318259109
1,0.1,7500,16345741.54,0.9765416703276107
1,0.1,10000,16192973.99,0.990653984731977
