k,a,ref,res,ratio
5,0,2500,13873185.02,1.0457437674278425
5,0,5000,13573052.17,0.9783659736702626
5,0,7500,11585482.62,0.8535650253822018
5,0,10000,11090204.74,0.9572501296454408
