k,a,ref,res,ratio
2,0,2500,13469340.08,0.8363576624327853
2,0,5000,13689925.32,1.0163768409357736
2,0,7500,13037018.49,0.9523074951295644
2,0,10000,12907989.38,0.9901028666869676
