k,a,ref,res,ratio
4,0.5,2500,15818026.27,1.2465808761959225
4,0.5,5000,15528370.06,0.981688220448252
4,0.5,7500,13461511.7,0.8668979196133351
4,0.5,10000,12875088.17,0.956437022596801
