k,a,ref,res,ratio
1,0.01,2500,16636080.06,1.0526635084500469
1,0.01,5000,16894369.67,1.0155258696200335
1,0.01,7500,16442247.64,0.9732383013494222
1,0.01,10000,16287676.05,0.990599120425363
