ref,a,k,res,ratio
10000,0.3,1,23471855.42,0.9039869816907906
10000,0.3,2,25214104.93,1.0742271745809857
10000,0.3,3,26157878.59,1.0374303851998763
10000,0.3,4,26261068.15,1.0039448749501976
10000,0.3,5,25812569.37,0.9829215332202701
