ref,a,k,res,ratio
5000,0,1,22373043.16,0.8586978337533788
5000,0,2,22621796.9,1.0111184579684152
5000,0,3,21042435.57,0.9301840902832967
5000,0,4,22582897.96,1.0732074186410352
5000,0,5,24233365.96,1.07308486284282
