ref,a,k,res,ratio
5000,0.1,1,23732484.24,0.8813351067316424
5000,0.1,2,26227376.38,1.105125620848195
5000,0.1,3,28212235.06,1.075678888015409
5000,0.1,4,27305467.23,0.9678590573178076
5000,0.1,5,26083208.75,0.9552375914425985
