ref,a,k,res,ratio
7500,0.01,1,24178232.09,0.9977248777536308
7500,0.01,2,27465792.99,1.1359719307748608
7500,0.01,3,30873771.23,1.1240808245092655
7500,0.01,4,29283067.91,0.9484771941804662
7500,0.01,5,26927878.01,0.9195716136287853
