ref,a,k,res,ratio
10000,0,1,22076101.53,0.8563778073022372
10000,0,2,22721757.47,1.0292468278025717
10000,0,3,22377093.03,0.9848310835790293
10000,0,4,23320512.89,1.0421600722996145
10000,0,5,24660646.02,1.0574658514725317
