ref,a,k,res,ratio
7500,0,1,22076101.53,0.8563778073022372
7500,0,2,22721757.47,1.0292468278025717
7500,0,3,22377093.03,0.9848310835790293
7500,0,4,23320512.89,1.0421600722996145
7500,0,5,24660646.02,1.0574658514725317
