ref,a,k,res,ratio
10000,0.3,1,23452570.03,0.9068742168138358
10000,0.3,2,27341761.05,1.1658321887547947
10000,0.3,3,28840033.54,1.0547979512826589
10000,0.3,4,26913433.14,0.9331970125025035
10000,0.3,5,25775444.81,0.9577167162553978
