ref,a,k,res,ratio
5000,0.01,1,24244189.83,0.9831125190450302
5000,0.01,2,29771377.14,1.2279798726522346
5000,0.01,3,33477155.94,1.1244745509276768
5000,0.01,4,29333394.99,0.8762212370302086
5000,0.01,5,26546305.45,0.9049857835770411
