ref,a,k,res,ratio
7500,0.01,1,24244189.83,0.9831125190450302
7500,0.01,2,29771377.14,1.2279798726522346
7500,0.01,3,33477155.94,1.1244745509276768
7500,0.01,4,29333394.99,0.8762212370302086
7500,0.01,5,26546305.45,0.9049857835770411
