ref,a,k,res,ratio
10000,0.1,1,23701133.54,0.8928223019448456
10000,0.1,2,27990736.97,1.180987268932117
10000,0.1,3,29886307.29,1.0677213437442408
10000,0.1,4,27269893.96,0.9124544459570804
10000,0.1,5,25860885.22,0.9483309784017949
