ref,k,a,res,ratio
7500,3,0,21096849.62,0.8938085838015103
7500,3,0.01,29449031.11,1.395897095558858
7500,3,0.1,26996375.26,0.9167152277153475
7500,3,0.3,26294549.04,0.9740029462014523
7500,3,0.5,26082677.1,0.991942362666966
7500,3,1,25913587.4,0.9935171646931901
