ref,k,a,res,ratio
5000,2,0,21238315.07,0.9562957522481209
5000,2,0.01,25242214.06,1.1885224405421724
5000,2,0.1,24224026.82,0.9596633148906908
5000,2,0.3,23882320.98,0.9858939290920088
5000,2,0.5,23753655.97,0.9946125416324589
5000,2,1,23603319.55,0.9936710197289265
