ref,k,a,res,ratio
7500,4,0,21368700.75,0.8246137603472069
7500,4,0.01,29011270.65,1.3576525306528053
7500,4,0.1,26706852.29,0.9205681685645162
7500,4,0.3,26326842.66,0.9857710812987763
7500,4,0.5,26293694.62,0.9987409033271444
7500,4,1,26366557.75,1.0027711255893486
