ref,k,a,res,ratio
2500,5,0,23212254.29,0.8803672633375891
2500,5,0.01,27196841.55,1.1716587803243474
2500,5,0.1,25970742.59,0.9549175974075563
2500,5,0.3,25829591.75,0.9945650056208115
2500,5,0.5,25839516.23,1.000384229069358
2500,5,1,25911082.84,1.002769657502988
